source file,offset,japanese,translation status,existing translations
D/SD031.DAT,0x45B96,ふふつふふつふふつふふつふふつふふつ,untranslated,
D/SD031.DAT,0x45BEA,"じゃっ、改めて聞くけど
<G:90>聖柩<G:89>の力を手に入れるには
どうすればいいんだい？",untranslated,
D/SD031.DAT,0x45C48,わしが再びめざめたというこは、精霊達に異変が起こつているのじゃろう。,untranslated,
D/SD031.DAT,0x45CA4,ますこの世界を形成する5大精霊を救わねばの<G:306>。,untranslated,
D/SD031.DAT,0x45CF4,5大精霊？,untranslated,
D/SD031.DAT,0x45D2E,"そうじゃ。
この世界を形作り、動かしている全ての精霊達の代<G:563>",untranslated,
D/SD031.DAT,0x45D88,それが、地 水 火 風 光<CTRL:E4><G:10> の5要<G:685>をつかさどる精霊じゃ。,untranslated,
D/SD031.DAT,0x45DE8,"精霊達は、おまえをみとめれば
石、すなわち意志をおまえに
たくす。",untranslated,
D/SD031.DAT,0x45E42,"その石を5つ集め、シオン山の
封印を解くのだ。",untranslated,
D/SD031.DAT,0x45E92,じゃあ、どうやつてその精霊達をさがしだすの？,untranslated,
D/SD031.DAT,0x45EDC,"それは、精霊からのみちびきがあれば会える。
おまえらをこの地にみちびいたものは何じゃ？",untranslated,
D/SD031.DAT,0x45F3C,"みちびいたもの・<CTRL:E4><G:10>・<CTRL:E4><G:10>・<CTRL:E4>4？
父さんからの手紙か！",untranslated,
D/SD031.DAT,0x45F8E,それはどこから来たものかの<G:306>？,untranslated,
D/SD031.DAT,0x45FDA,アララトスからだ！,untranslated,
D/SD031.DAT,0x46018,すいぶん遠いところからね。,untranslated,
D/SD031.DAT,0x4605A,飛行船が必要だなっ。,untranslated,
D/SD031.DAT,0x4609C,"よし
スメリア王の力を借りよう。",untranslated,
D/SD031.DAT,0x460E2,"話は決まつたようじゃの<G:306>。
では行くとしようか。",untranslated,
D/SD031.DAT,0x46130,"えつ？
おじいさんもついて来るの！？",untranslated,
D/SD031.DAT,0x46190,ばかもん！！,untranslated,
D/SD031.DAT,0x461D2,古の大魔導師ゴーゲン様が、力になつてやろうというに。,untranslated,
D/SD031.DAT,0x46226,じゃっ、ものすごい魔法が使えるんだ。,untranslated,
D/SD031.DAT,0x46276,いかにも、そのはすじゃが・・？,untranslated,
D/SD031.DAT,0x462BC,なんか頼りないわね・・。,untranslated,
D/SD031.DAT,0x46306,とにかくパレンシアに戻ろう！,untranslated,
D/SD031.DAT,0x4637E,"ひさしぶりに
大暴れできそうじゃわい。",untranslated,
D/SD031.DAT,0x463DA,"はて？
この石はなんだつたじゃろう・・<CTRL:E4>よ",untranslated,
D/SD031.DAT,0x463FC,ロマンシングストーンをもつていた！<CTRL:E4>よ,untranslated,
D/SD031.DAT,0x46564,これから音声が聞きにくくなるのすこしボリュームを上げてね,untranslated,
D/SD031.DAT,0x465EE,<G:90>すごいアイテム<G:89>を手に入れた！,untranslated,
D/SD031.DAT,0x4672A,チョンガラの<G:90>すごいアイテム<G:89>をうばつた！<CTRL:E4>よ,untranslated,
D/SD031.DAT,0x467FC,<G:90>すごいアイテム<G:89>をとりかえした！<CTRL:E4>よ,untranslated,
D/SD031.DAT,0x4699E,<G:90>すごいアイテム<G:89>をとりあげた！,untranslated,
D/SD031.DAT,0x46A2A,<G:90>すごいアイテム<G:89>がこわれてとんだ！,untranslated,
D/SD031.DAT,0x46A88,<G:90>こわれたアイテム<G:89>に気づいていない。,untranslated,
D/SD031.DAT,0x48A5A,石を手に入れた！,untranslated,
D/SD031.DAT,0x48AA4,石を手に入れた！,untranslated,
D/SD071.DAT,0x469EE, <CTRL:00><G:25><CTRL:00>し<CTRL:00>す<CTRL:00><G:14><CTRL:00>う<CTRL:00> <CTRL:00>ん<CTRL:00>5<CTRL:00>は<CTRL:00><G:14> に<CTRL:00>す<CTRL:00><G:15><CTRL:00>う<CTRL:00> <CTRL:00>ん<CTRL:00>2<CTRL:00>は<CTRL:00><G:14> に<CTRL:00> <CTRL:00>・ か<CTRL:00> ,untranslated,
D/SD071.DAT,0x46A12,は<CTRL:00><G:14> に<CTRL:00> <CTRL:00>・ か<CTRL:00> ,untranslated,
D/SD071.DAT,0x46BEA, <CTRL:00><G:25><CTRL:00>し<CTRL:00>す<CTRL:00><G:14><CTRL:00>う<CTRL:00> <CTRL:00>ん<CTRL:00>5<CTRL:00>は<CTRL:00><G:12>！に<CTRL:00>す<CTRL:00><G:15><CTRL:00>う<CTRL:00> <CTRL:00>ん<CTRL:00>2<CTRL:00>は<CTRL:00><G:12>！に<CTRL:00> <CTRL:00>が！か<CTRL:00> ,untranslated,
D/SD071.DAT,0x46C0E,は<CTRL:00><G:12>！に<CTRL:00> <CTRL:00>が！か<CTRL:00> ,untranslated,
D/SD071.DAT,0x46E0E, <CTRL:00><G:25><CTRL:00>し<CTRL:00>す<CTRL:00><G:10><CTRL:00>2<CTRL:00>す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
D/SD071.DAT,0x46E1A,す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
D/SD071.DAT,0x47086, <CTRL:00><G:25><CTRL:00>し<CTRL:00>す<CTRL:00><G:10><CTRL:00>2<CTRL:00>す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
D/SD071.DAT,0x47092,す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
D/SD071.DAT,0x4729E, <CTRL:00><G:25><CTRL:00>し<CTRL:00>す<CTRL:00><G:10><CTRL:00>2<CTRL:00>す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
D/SD071.DAT,0x472AA,す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
D/SD071.DAT,0x4748E, <CTRL:00><G:25><CTRL:00>し<CTRL:00>す<CTRL:00><G:10><CTRL:00>2<CTRL:00>す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
D/SD071.DAT,0x4749A,す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
D/SD071.DAT,0x4758E, <CTRL:00><G:25><CTRL:00>し<CTRL:00> ,untranslated,
D/SD071.DAT,0x478EC,す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
D/SD071.DAT,0x479A0,す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
D/SD071.DAT,0x47ACE,す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
D/SD071.DAT,0x47CE2,す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
D/SD071.DAT,0x47D82,す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
D/SD071.DAT,0x47DF8,す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
D/SD071.DAT,0x47EF4,す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
D/SD071.DAT,0x48220,す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
D/SD071.DAT,0x48620,"くそ、山にも
モンスターがあふれてる。",untranslated,
D/SD071.DAT,0x48668,"モンスターは
精霊力の強い所に集まるのよ。",untranslated,
D/SD071.DAT,0x486B4,"早く<G:90>聖柩<G:89>の所へ
行かなくちゃならないのに・・。",untranslated,
D/SD071.DAT,0x48782,"来てやつたぜ。<CTRL:E4>よ
約束通りな！",untranslated,
D/SD071.DAT,0x487CA,二人とも大丈夫？,untranslated,
D/SD071.DAT,0x488AA,"早く山を下りよう。
<G:90>聖柩<G:89>はサルバシオの<G:523>だ！",untranslated,
D/SD071.DAT,0x499AE,<CTRL:FF><CTRL:FF>れ<CTRL:00>！<CTRL:00>0<CTRL:00><CTRL:FF><CTRL:FF>れ<CTRL:00><G:4><CTRL:00>3<CTRL:00><G:2><CTRL:00>れ<CTRL:00><G:7><CTRL:00><G:13><CTRL:00>！<CTRL:00>れ<CTRL:00>0<CTRL:00><G:15><CTRL:00><G:14><CTRL:00>れ<CTRL:00><G:12><CTRL:00><G:6><CTRL:00><CTRL:FF><CTRL:FF>ま<CTRL:00>（<CTRL:00>）<CTRL:00><G:7><CTRL:00>ま<CTRL:00><G:11><CTRL:00>2<CTRL:00><CTRL:FF><CTRL:FF>ま<CTRL:00>1<CTRL:00><G:10><CTRL:00><G:5><CTRL:00>だ<CTRL:00>！<CTRL:00>6<CTRL:00><CTRL:FF><CTRL:FF>だ<CTRL:00><G:3><CTRL:00><G:13><CTRL:00><CTRL:FF><CTRL:FF>だ<CTRL:00>2<CTRL:00>5<CTRL:00>0<CTRL:00>だ<CTRL:00>！<CTRL:00><G:6><CTRL:00><CTRL:FF><CTRL:FF><CTRL:FF><CTRL:FF>,untranslated,
D/SD071.DAT,0x499F6,<CTRL:FF><CTRL:FF>だ<CTRL:00><G:3><CTRL:00><G:13><CTRL:00><CTRL:FF><CTRL:FF>だ<CTRL:00>2<CTRL:00>5<CTRL:00>0<CTRL:00>だ<CTRL:00>！<CTRL:00><G:6><CTRL:00><CTRL:FF><CTRL:FF><CTRL:FF><CTRL:FF>,untranslated,
E1/SE011.DAT,0x47A12, <CTRL:00><G:25><CTRL:00>し<CTRL:00>す<CTRL:00><G:14><CTRL:00>う<CTRL:00> <CTRL:00>ん<CTRL:00>5<CTRL:00>は<CTRL:00>て に<CTRL:00>す<CTRL:00><G:15><CTRL:00>う<CTRL:00> <CTRL:00>ん<CTRL:00>2<CTRL:00>は<CTRL:00>て に<CTRL:00> <CTRL:00>く か<CTRL:00> ,untranslated,
E1/SE011.DAT,0x47A36,は<CTRL:00>て に<CTRL:00> <CTRL:00>く か<CTRL:00> ,untranslated,
E1/SE011.DAT,0x47C0E, <CTRL:00><G:25><CTRL:00>し<CTRL:00>す<CTRL:00><G:14><CTRL:00>う<CTRL:00> <CTRL:00>ん<CTRL:00>5<CTRL:00>は<CTRL:00>た！に<CTRL:00>す<CTRL:00><G:15><CTRL:00>う<CTRL:00> <CTRL:00>ん<CTRL:00>2<CTRL:00>は<CTRL:00>た！に<CTRL:00> <CTRL:00>？！か<CTRL:00> ,untranslated,
E1/SE011.DAT,0x47C32,は<CTRL:00>た！に<CTRL:00> <CTRL:00>？！か<CTRL:00> ,untranslated,
E1/SE011.DAT,0x47E32, <CTRL:00><G:25><CTRL:00>し<CTRL:00>す<CTRL:00><G:10><CTRL:00>2<CTRL:00>す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
E1/SE011.DAT,0x47E3E,す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
E1/SE011.DAT,0x480AA, <CTRL:00><G:25><CTRL:00>し<CTRL:00>す<CTRL:00><G:10><CTRL:00>2<CTRL:00>す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
E1/SE011.DAT,0x480B6,す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
E1/SE011.DAT,0x482C2, <CTRL:00><G:25><CTRL:00>し<CTRL:00>す<CTRL:00><G:10><CTRL:00>2<CTRL:00>す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
E1/SE011.DAT,0x482CE,す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
E1/SE011.DAT,0x484B2, <CTRL:00><G:25><CTRL:00>し<CTRL:00>す<CTRL:00><G:10><CTRL:00>2<CTRL:00>す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
E1/SE011.DAT,0x484BE,す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
E1/SE011.DAT,0x485B2, <CTRL:00><G:25><CTRL:00>し<CTRL:00> ,untranslated,
E1/SE011.DAT,0x48910,す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
E1/SE011.DAT,0x489C4,す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
E1/SE011.DAT,0x48AF2,す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
E1/SE011.DAT,0x48D06,す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
E1/SE011.DAT,0x48DA6,す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
E1/SE011.DAT,0x48E1C,す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
E1/SE011.DAT,0x48F18,す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
E1/SE011.DAT,0x49244,す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
E1/SE012.DAT,0x479F8, <CTRL:00><G:25><CTRL:00>し<CTRL:00>す<CTRL:00><G:14><CTRL:00>う<CTRL:00> <CTRL:00>ん<CTRL:00>5<CTRL:00>は<CTRL:00>3 に<CTRL:00>す<CTRL:00><G:15><CTRL:00>う<CTRL:00> <CTRL:00>ん<CTRL:00>2<CTRL:00>は<CTRL:00>3 に<CTRL:00> <CTRL:00>ー か<CTRL:00> ,untranslated,
E1/SE012.DAT,0x47A1C,は<CTRL:00>3 に<CTRL:00> <CTRL:00>ー か<CTRL:00> ,untranslated,
E1/SE012.DAT,0x47BF4, <CTRL:00><G:25><CTRL:00>し<CTRL:00>す<CTRL:00><G:14><CTRL:00>う<CTRL:00> <CTRL:00>ん<CTRL:00>5<CTRL:00>は<CTRL:00>1！に<CTRL:00>す<CTRL:00><G:15><CTRL:00>う<CTRL:00> <CTRL:00>ん<CTRL:00>2<CTRL:00>は<CTRL:00>1！に<CTRL:00> <CTRL:00>を！か<CTRL:00> ,untranslated,
E1/SE012.DAT,0x47C18,は<CTRL:00>1！に<CTRL:00> <CTRL:00>を！か<CTRL:00> ,untranslated,
E1/SE012.DAT,0x47E18, <CTRL:00><G:25><CTRL:00>し<CTRL:00>す<CTRL:00><G:10><CTRL:00>2<CTRL:00>す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
E1/SE012.DAT,0x47E24,す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
E1/SE012.DAT,0x48090, <CTRL:00><G:25><CTRL:00>し<CTRL:00>す<CTRL:00><G:10><CTRL:00>2<CTRL:00>す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
E1/SE012.DAT,0x4809C,す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
E1/SE012.DAT,0x482A8, <CTRL:00><G:25><CTRL:00>し<CTRL:00>す<CTRL:00><G:10><CTRL:00>2<CTRL:00>す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
E1/SE012.DAT,0x482B4,す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
E1/SE012.DAT,0x48498, <CTRL:00><G:25><CTRL:00>し<CTRL:00>す<CTRL:00><G:10><CTRL:00>2<CTRL:00>す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
E1/SE012.DAT,0x484A4,す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
E1/SE012.DAT,0x48598, <CTRL:00><G:25><CTRL:00>し<CTRL:00> ,untranslated,
E1/SE012.DAT,0x488F6,す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
E1/SE012.DAT,0x489AA,す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
E1/SE012.DAT,0x48AD8,す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
E1/SE012.DAT,0x48CEC,す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
E1/SE012.DAT,0x48D8C,す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
E1/SE012.DAT,0x48E02,す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
E1/SE012.DAT,0x48EFE,す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
E1/SE012.DAT,0x4922A,す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
E1/SE013.DAT,0x479F8, <CTRL:00><G:25><CTRL:00>し<CTRL:00>す<CTRL:00><G:14><CTRL:00>う<CTRL:00> <CTRL:00>ん<CTRL:00>5<CTRL:00>は<CTRL:00>3 に<CTRL:00>す<CTRL:00><G:15><CTRL:00>う<CTRL:00> <CTRL:00>ん<CTRL:00>2<CTRL:00>は<CTRL:00>3 に<CTRL:00> <CTRL:00>ー か<CTRL:00> ,untranslated,
E1/SE013.DAT,0x47A1C,は<CTRL:00>3 に<CTRL:00> <CTRL:00>ー か<CTRL:00> ,untranslated,
E1/SE013.DAT,0x47BF4, <CTRL:00><G:25><CTRL:00>し<CTRL:00>す<CTRL:00><G:14><CTRL:00>う<CTRL:00> <CTRL:00>ん<CTRL:00>5<CTRL:00>は<CTRL:00>1！に<CTRL:00>す<CTRL:00><G:15><CTRL:00>う<CTRL:00> <CTRL:00>ん<CTRL:00>2<CTRL:00>は<CTRL:00>1！に<CTRL:00> <CTRL:00>を！か<CTRL:00> ,untranslated,
E1/SE013.DAT,0x47C18,は<CTRL:00>1！に<CTRL:00> <CTRL:00>を！か<CTRL:00> ,untranslated,
E1/SE013.DAT,0x47E18, <CTRL:00><G:25><CTRL:00>し<CTRL:00>す<CTRL:00><G:10><CTRL:00>2<CTRL:00>す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
E1/SE013.DAT,0x47E24,す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
E1/SE013.DAT,0x48090, <CTRL:00><G:25><CTRL:00>し<CTRL:00>す<CTRL:00><G:10><CTRL:00>2<CTRL:00>す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
E1/SE013.DAT,0x4809C,す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
E1/SE013.DAT,0x482A8, <CTRL:00><G:25><CTRL:00>し<CTRL:00>す<CTRL:00><G:10><CTRL:00>2<CTRL:00>す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
E1/SE013.DAT,0x482B4,す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
E1/SE013.DAT,0x48498, <CTRL:00><G:25><CTRL:00>し<CTRL:00>す<CTRL:00><G:10><CTRL:00>2<CTRL:00>す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
E1/SE013.DAT,0x484A4,す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
E1/SE013.DAT,0x48598, <CTRL:00><G:25><CTRL:00>し<CTRL:00> ,untranslated,
E1/SE013.DAT,0x488F6,す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
E1/SE013.DAT,0x489AA,す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
E1/SE013.DAT,0x48AD8,す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
E1/SE013.DAT,0x48CEC,す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
E1/SE013.DAT,0x48D8C,す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
E1/SE013.DAT,0x48E02,す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
E1/SE013.DAT,0x48EFE,す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
E1/SE013.DAT,0x4922A,す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
E1/SE014.DAT,0x479F8, <CTRL:00><G:25><CTRL:00>し<CTRL:00>す<CTRL:00><G:14><CTRL:00>う<CTRL:00> <CTRL:00>ん<CTRL:00>5<CTRL:00>は<CTRL:00>3 に<CTRL:00>す<CTRL:00><G:15><CTRL:00>う<CTRL:00> <CTRL:00>ん<CTRL:00>2<CTRL:00>は<CTRL:00>3 に<CTRL:00> <CTRL:00>ー か<CTRL:00> ,untranslated,
E1/SE014.DAT,0x47A1C,は<CTRL:00>3 に<CTRL:00> <CTRL:00>ー か<CTRL:00> ,untranslated,
E1/SE014.DAT,0x47BF4, <CTRL:00><G:25><CTRL:00>し<CTRL:00>す<CTRL:00><G:14><CTRL:00>う<CTRL:00> <CTRL:00>ん<CTRL:00>5<CTRL:00>は<CTRL:00>1！に<CTRL:00>す<CTRL:00><G:15><CTRL:00>う<CTRL:00> <CTRL:00>ん<CTRL:00>2<CTRL:00>は<CTRL:00>1！に<CTRL:00> <CTRL:00>を！か<CTRL:00> ,untranslated,
E1/SE014.DAT,0x47C18,は<CTRL:00>1！に<CTRL:00> <CTRL:00>を！か<CTRL:00> ,untranslated,
E1/SE014.DAT,0x47E18, <CTRL:00><G:25><CTRL:00>し<CTRL:00>す<CTRL:00><G:10><CTRL:00>2<CTRL:00>す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
E1/SE014.DAT,0x47E24,す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
E1/SE014.DAT,0x48090, <CTRL:00><G:25><CTRL:00>し<CTRL:00>す<CTRL:00><G:10><CTRL:00>2<CTRL:00>す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
E1/SE014.DAT,0x4809C,す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
E1/SE014.DAT,0x482A8, <CTRL:00><G:25><CTRL:00>し<CTRL:00>す<CTRL:00><G:10><CTRL:00>2<CTRL:00>す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
E1/SE014.DAT,0x482B4,す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
E1/SE014.DAT,0x48498, <CTRL:00><G:25><CTRL:00>し<CTRL:00>す<CTRL:00><G:10><CTRL:00>2<CTRL:00>す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
E1/SE014.DAT,0x484A4,す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
E1/SE014.DAT,0x48598, <CTRL:00><G:25><CTRL:00>し<CTRL:00> ,untranslated,
E1/SE014.DAT,0x488F6,す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
E1/SE014.DAT,0x489AA,す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
E1/SE014.DAT,0x48AD8,す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
E1/SE014.DAT,0x48CEC,す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
E1/SE014.DAT,0x48D8C,す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
E1/SE014.DAT,0x48E02,す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
E1/SE014.DAT,0x48EFE,す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
E1/SE014.DAT,0x4922A,す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
E1/SE015.DAT,0x479F8, <CTRL:00><G:25><CTRL:00>し<CTRL:00>す<CTRL:00><G:14><CTRL:00>う<CTRL:00> <CTRL:00>ん<CTRL:00>5<CTRL:00>は<CTRL:00>3 に<CTRL:00>す<CTRL:00><G:15><CTRL:00>う<CTRL:00> <CTRL:00>ん<CTRL:00>2<CTRL:00>は<CTRL:00>3 に<CTRL:00> <CTRL:00>ー か<CTRL:00> ,untranslated,
E1/SE015.DAT,0x47A1C,は<CTRL:00>3 に<CTRL:00> <CTRL:00>ー か<CTRL:00> ,untranslated,
E1/SE015.DAT,0x47BF4, <CTRL:00><G:25><CTRL:00>し<CTRL:00>す<CTRL:00><G:14><CTRL:00>う<CTRL:00> <CTRL:00>ん<CTRL:00>5<CTRL:00>は<CTRL:00>1！に<CTRL:00>す<CTRL:00><G:15><CTRL:00>う<CTRL:00> <CTRL:00>ん<CTRL:00>2<CTRL:00>は<CTRL:00>1！に<CTRL:00> <CTRL:00>を！か<CTRL:00> ,untranslated,
E1/SE015.DAT,0x47C18,は<CTRL:00>1！に<CTRL:00> <CTRL:00>を！か<CTRL:00> ,untranslated,
E1/SE015.DAT,0x47E18, <CTRL:00><G:25><CTRL:00>し<CTRL:00>す<CTRL:00><G:10><CTRL:00>2<CTRL:00>す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
E1/SE015.DAT,0x47E24,す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
E1/SE015.DAT,0x48090, <CTRL:00><G:25><CTRL:00>し<CTRL:00>す<CTRL:00><G:10><CTRL:00>2<CTRL:00>す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
E1/SE015.DAT,0x4809C,す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
E1/SE015.DAT,0x482A8, <CTRL:00><G:25><CTRL:00>し<CTRL:00>す<CTRL:00><G:10><CTRL:00>2<CTRL:00>す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
E1/SE015.DAT,0x482B4,す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
E1/SE015.DAT,0x48498, <CTRL:00><G:25><CTRL:00>し<CTRL:00>す<CTRL:00><G:10><CTRL:00>2<CTRL:00>す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
E1/SE015.DAT,0x484A4,す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
E1/SE015.DAT,0x48598, <CTRL:00><G:25><CTRL:00>し<CTRL:00> ,untranslated,
E1/SE015.DAT,0x488F6,す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
E1/SE015.DAT,0x489AA,す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
E1/SE015.DAT,0x48AD8,す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
E1/SE015.DAT,0x48CEC,す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
E1/SE015.DAT,0x48D8C,す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
E1/SE015.DAT,0x48E02,す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
E1/SE015.DAT,0x48EFE,す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
