source file,byte offset,length,raw bytes as hex,decoded Japanese
7/S7026.DAT,0x4821E,31,3B 32 35 A7 24 40 29 75 39 37 E6 01 E5 03 2E 26 1F 1B 2B 22 E6 01 E5 03 2E 26 1F 1B 1E 1D 1B,"おれだぜ、やつっり。
<CTRL:E5:03>こうたいする
<CTRL:E5:03>こうたいしない"
7/S7026.DAT,0x4832E,30,2E 26 1F 1B 1E 3D 26 3D 37 E6 01 E5 03 2E 26 1F 1B 2B 22 E6 01 E5 03 2E 26 1F 1B 1E 1D 1B,"こうたいしようよ。
<CTRL:E5:03>こうたいする
<CTRL:E5:03>こうたいしない"
7/S7026.DAT,0x4843C,28,2E 26 1F 1B 20 1C 3C E6 01 E5 03 2E 26 1F 1B 2B 22 E6 01 E5 03 2E 26 1F 1B 1E 1D 1B,"こうたいかの？
<CTRL:E5:03>こうたいする
<CTRL:E5:03>こうたいしない"
7/S7026.DAT,0x48548,24,26 B5 3C E6 01 E5 03 2E 26 1F 1B 2B 22 E6 01 E5 03 2E 26 1F 1B 1E 1D 1B,"うむ？
<CTRL:E5:03>こうたいする
<CTRL:E5:03>こうたいしない"
7/S7026.DAT,0x48650,31,2E 26 1F 1B 1E 3D 26 20 4C 3C E6 01 E5 03 2E 26 1F 1B 2B 22 E6 01 E5 03 2E 26 1F 1B 1E 1D 1B,"こうたいしようかね？
<CTRL:E5:03>こうたいする
<CTRL:E5:03>こうたいしない"
7/S7026.DAT,0x486EE,26,42 65 DB D8 2A 3F 39 27 2B 37 E6 01 5B DD 58 DD 65 5A 2F A0 45 49 27 1E 1F 37,"アイテムがあります。
<G:90>薬草<G:89>を見つけました。"
7/S7026.DAT,0x4873E,17,2E 2E 23 3F 29 1F 38 1C 28 38 26 7D 55 1B 27 1E 1F,ここにあつたものはもうひろいました
7/S7026.DAT,0x48788,57,50 7B DD 13 8D 25 E6 01 8E DE 4B 24 E4 1F 2E 32 30 DD 2B C3 30 2B 20 33 4C 37 E4 3D E6 01 2A 2D 58 39 27 1E 73 26 37 E4 3D E6 01 3F 3F 1B 41 2A 1E 1B 24 1B 41 2A 1E 1B 37,"大会委員 
一応、これで最後ですからね。<CTRL:E4:3D>
がんばりましょう。<CTRL:E4:3D>
ああいそがしい、いそがしい。"
7/S7026.DAT,0x487F6,5,1B 4B 3B 26 3C,いちおう？
7/S7026.DAT,0x48830,21,DD 2B DE 44 1C DD D8 DE EF 28 DD 15 DD D7 2B 22 20 33 1D 3F 37,最近の親玉は変身するからなあ。
7/S7026.DAT,0x4887A,9,1E 1D 1B 36 1B 1B 49 54 37,しないといいけど。
7/S7026.DAT,0x488BC,54,50 7B DD 13 8D 25 E6 01 C8 9E 1C DE 69 DE 2B 28 3F 1C 5B C1 1C 8F 31 C9 5A 30 2B 20 33 4C 37 E4 1F E6 01 87 23 86 32 21 54 26 1E 3D 26 29 21 2D 30 1E 73 26 4C 3C,"大会委員 
今回の賞品はあの<G:90>風のオーフ<G:89>ですからね。
手に入れてどうしようつてんでしょうね？"
7/S7026.DAT,0x48926,18,2E 1B 45 33 56 89 7E 1C 20 3B 38 C6 33 4C C0 1C 20 3C,こいつら出場者のかおも知らねえのか？
7/S7026.DAT,0x4896C,12,3B D2 46 21 38 33 46 2D 1C 20 4C 3C,おぼえてもらえんのかね？
7/S7026.DAT,0x489AC,9,26 22 59 46 6A 24 1F 2E 37,うるせえぞ、たこ。
7/S7026.DAT,0x489EA,14,27 3F 27 3F 27 3F 24 E4 3D 27 27 27 27 37,まあまあまあ、<CTRL:E4:3D>まままま。
7/S7026.DAT,0x48A66,37,56 89 7E 25 E6 01 3B 32 2A 56 22 20 33 23 28 24 E6 01 5B C1 1C 8F 31 C9 5A 28 38 33 29 1F 3D 26 1D 38 1C 35 1D,"出場者 
おれが出るからには、
<G:90>風のオーフ<G:89>はもらつたようなものだな"
7/S7026.DAT,0x48AC0,27,CF 88 2A DE F3 D9 39 1E 21 1B 22 52 2A 1B 22 E4 1F 2C E4 1F 2C E4 1F 2C E4 1F 37,時聞が逆戻りしている人がいる・・・。
7/S7026.DAT,0x48B10,27,43 1E 33 38 D9 39 1F 20 29 1F 33 E6 01 DD 23 34 5C 6B 31 1E DD 85 59 58 3D 1B 37,"わしらも戻りたかつたら
エントリーし直せばよい。"
7/S7026.DAT,0x48B64,36,56 89 7E 25 E6 01 27 3A 20 2E 2E 27 30 40 22 36 28 1D 37 E6 01 3B 32 1C 20 1F 44 2F DD BB 29 21 3E 32 3D 37,"出場者 
まさかここまでやるとはな。
おれのかたきを討つてくれよ。"
7/S7026.DAT,0x48BBC,9,27 20 59 21 3B 49 29 21 37,まかせておけつて。
7/S7026.DAT,0x48BFA,31,41 2D 1D 2E 36 1C 1F 51 23 E6 01 40 29 21 22 2D 4A 48 1D 1B 3D 37 E4 1F E6 01 27 29 1F 3E 37,"そんなことのために
やつてるんじゃないよ。
まつたく。"
7/S7026.DAT,0x48C4E,14,54 4B 33 23 1E 21 38 24 2A 2D 58 22 6A 37,どちらにしても、がんばるぞ。
7/S7026.DAT,0x48C94,18,56 89 7E 25 E6 01 40 51 22 1D 33 C8 1C 26 4B 35 6A 37,"出場者 
やめるなら今のうちだぞ。"
7/S7026.DAT,0x48CDA,10,40 51 22 43 49 4C 46 35 55 37,やめるわけねえだろ。
7/S7026.DAT,0x48D28,41,50 7B DD 13 8D 25 E6 01 8F 31 C9 DD 54 DD 76 63 1C DD 32 C5 28 1B 1B 30 2B 20 3C E6 01 E5 03 28 1B E6 01 E5 03 27 35 30 2B,"大会委員 
オーフ争奪戦の準備はいいですか？
<CTRL:E5:03>はい
<CTRL:E5:03>まだです"
7/S7026.DAT,0x48D96,23,50 7B DD 13 8D 25 E6 01 DD 21 3E DD 32 C5 2F 1E 21 44 21 70 3A 1B 37,"大会委員 
早く準備をしてきて下さい。"
7/S7026.DAT,0x48DE4,36,50 7B DD 13 8D 25 E6 01 85 1C C3 55 23 DD 36 1F 1D 1B 30 70 3A 1B 37 54 26 1D 29 21 38 C6 39 27 59 2D 3D 37,"大会委員 
私の後ろに立たないで下さい。どうなつても知りませんよ。"
7/S7026.DAT,0x48F34,3,FD FF 0E,<CTRL:FD:FF>-
7/S7026.DAT,0x494A6,34,DD 23 34 5C 6B 31 2F 40 39 1D 3B 1E 27 2B 20 37 E6 01 E5 03 40 39 1D 3B 2B E6 01 E5 03 45 DD F9 49 22,"エントリーをやりなおしますか。
<CTRL:E5:03>やりなおす
<CTRL:E5:03>つづける"
7/S7026.DAT,0x4950C,40,12 9E 63 20 33 40 39 1D 3B 1E 23 1D 39 27 2B 37 3D 55 1E 1B 30 2B 20 3C E6 01 E5 03 28 1B E6 01 E5 03 36 2D 30 38 1D 1B,"1回戦からやりなおしになります。よろしいですか？
<CTRL:E5:03>はい
<CTRL:E5:03>とんでもない"
7/S7026.DAT,0x495A0,20,50 7B DD 13 8D 25 E6 01 93 DD 4C 89 8A 86 29 21 70 3A 1B 37,"大会委員 
闘技場へ入つて下さい。"
7/S7027.DAT,0x485DC,22,A2 4E 5C 31 53 25 E6 01 92 DD 42 23 DD 19 20 29 1F 30 2B 4C C0 37,"ロクトール 
本当に強かつたですねえ。"
7/S7027.DAT,0x48662,45,A2 4E 5C 31 53 25 E6 01 1E 20 1E 24 E4 3D 8F 31 C9 28 E4 3D 2E 1C 27 27 E6 01 DD BC 2B 43 49 23 28 1B 20 1D 1B 30 2B 3D 37 E4 3D E4 3D,"ロクトール 
しかし、<CTRL:E4:3D>オーフは<CTRL:E4:3D>このまま
渡すわけにはいかないですよ。<CTRL:E4:3D><CTRL:E4:3D>"
7/S7027.DAT,0x48720,40,2E 26 1E 21 E6 01 DE BC 9E DF 09 D5 7E 2F C3 20 33 DD 7A 1E 21 28 E6 01 DE 69 DE 2B 1C 8F 31 C9 2F DD 76 1B DE 57 1E 21,"こうして
毎回優勝者を後から殺しては
賞品のオーフを奪い返して"
7/S7027.DAT,0x4877C,26,5F 34 47 62 31 2F 6C D6 34 72 8F 34 23 E6 01 DD 7C 49 3A 59 21 1B 1F 1C 4C 37,"モンスターをチャンピオンに
化けさせていたのね。"
7/S7027.DAT,0x487E2,32,A2 4E 5C 31 53 25 E6 01 3B DE A1 3A 2D 24 3B DE E1 1E 1C 36 3B 39 30 2B 3D 37 E4 3D E4 3D E4 3D,"ロクトール 
お嬢さん、お察しのとおりですよ。<CTRL:E4:3D><CTRL:E4:3D><CTRL:E4:3D>"
7/S7027.DAT,0x4883A,29,A2 4E 5C 31 53 25 E6 01 30 28 24 DD 22 2D 30 38 33 1B 27 1E 73 26 37 E4 3D E4 3D E4 3D,"ロクトール 
では、死んでもらいましょう。<CTRL:E4:3D><CTRL:E4:3D><CTRL:E4:3D>"
7/S7027.DAT,0x48DD8,9,3D 26 40 29 1F 1C DD 57 37,ようやつたのう。
7/S7027.DAT,0x48E16,8,3A 2B 2A 42 31 4E 4C 37,さすがアークね。
7/S7027.DAT,0x48E52,31,DE 12 1C 1D 3A 41 26 1D DD E7 DD FB DD C3 35 29 1F 2A E6 01 8E DE 4B DD 05 51 21 40 22 A7 37,"骨のなさそうな野郎共だつたが
一応ほめてやるぜ。"
7/S7027.DAT,0x48EB0,7,3D 3E 40 29 1F 1D 37,よくやつたな。
7/S7027.DAT,0x48EEC,14,3F 1D 1F 2A 2E 2E 27 30 40 22 36 28 4C 37,あなたがここまでやるとはね。
7/S7027.DAT,0x48F2E,10,3B AE 2F A0 DD 85 1E 1F 6A 37,お前を見直したぞ。
7/S7027.DAT,0x48F6E,7,3D 3E 40 29 1F 1D 37,よくやつたな。
7/S7027.DAT,0x48FAA,9,3A 2B 2A 4E 4E 53 35 4C 37,さすがククルだね。
7/S7027.DAT,0x48FE8,31,DE 12 1C 1D 3A 41 26 1D DD E7 DD FB DD C3 35 29 1F 2A E6 01 8E DE 4B DD 05 51 21 40 22 A7 37,"骨のなさそうな野郎共だつたが
一応ほめてやるぜ。"
7/S7027.DAT,0x4903E,7,3D 3E 40 29 1F 1D 37,よくやつたな。
7/S7027.DAT,0x4907A,5,3A 2B 2A 4C 37,さすがね。
7/S7027.DAT,0x490B4,7,A0 DD 85 1E 1F 6A 37,見直したぞ。
7/S7027.DAT,0x490F2,7,3D 3E 40 29 1F 1D 37,よくやつたな。
7/S7027.DAT,0x4912E,5,3A 2B 2A 4C 37,さすがね。
7/S7027.DAT,0x49168,31,DE 12 1C 1D 3A 41 26 1D DD E7 DD FB DD C3 35 29 1F 2A E6 01 8E DE 4B DD 05 51 21 40 22 A7 37,"骨のなさそうな野郎共だつたが
一応ほめてやるぜ。"
7/S7027.DAT,0x491BE,7,3D 3E 40 29 1F 1D 37,よくやつたな。
7/S7027.DAT,0x491FA,14,3F 1D 1F 2A 2E 2E 27 30 40 22 36 28 4C 37,あなたがここまでやるとはね。
7/S7027.DAT,0x4923C,31,DE 12 1C 1D 3A 41 26 1D DD E7 DD FB DD C3 35 29 1F 2A E6 01 8E DE 4B DD 05 51 21 40 22 A7 37,"骨のなさそうな野郎共だつたが
一応ほめてやるぜ。"
7/S7027.DAT,0x49292,7,3D 3E 40 29 1F 1D 37,よくやつたな。
7/S7027.DAT,0x492CE,14,3F 1D 1F 2A 2E 2E 27 30 40 22 36 28 4C 37,あなたがここまでやるとはね。
7/S7027.DAT,0x49310,31,DE 12 1C 1D 3A 41 26 1D DD E7 DD FB DD C3 35 29 1F 2A E6 01 8E DE 4B DD 05 51 21 40 22 A7 37,"骨のなさそうな野郎共だつたが
一応ほめてやるぜ。"
7/S7028.DAT,0x46D58,30,2E 26 1F 1B 1E 3D 26 20 3C E6 01 E5 03 2E 26 1F 1B 2B 22 E6 01 E5 03 2E 26 1F 1B 1E 1D 1B,"こうたいしようか？
<CTRL:E5:03>こうたいする
<CTRL:E5:03>こうたいしない"
7/S7028.DAT,0x46E66,28,2E 26 1F 1B 2B 22 3C E6 01 E5 03 2E 26 1F 1B 2B 22 E6 01 E5 03 2E 26 1F 1B 1E 1D 1B,"こうたいする？
<CTRL:E5:03>こうたいする
<CTRL:E5:03>こうたいしない"
7/S7028.DAT,0x46F72,27,2E 26 1F 1B 20 3C E6 01 E5 03 2E 26 1F 1B 2B 22 E6 01 E5 03 2E 26 1F 1B 1E 1D 1B,"こうたいか？
<CTRL:E5:03>こうたいする
<CTRL:E5:03>こうたいしない"
7/S7028.DAT,0x4707E,31,2E 26 1F 1B 3C 2E 26 1F 1B 3C E6 01 E5 03 2E 26 1F 1B 2B 22 E6 01 E5 03 2E 26 1F 1B 1E 1D 1B,"こうたい？こうたい？
<CTRL:E5:03>こうたいする
<CTRL:E5:03>こうたいしない"
7/S7028.DAT,0x4718E,31,2E 26 1F 1B 1E 3D 26 20 1C 3C E6 01 E5 03 2E 26 1F 1B 2B 22 E6 01 E5 03 2E 26 1F 1B 1E 1D 1B,"こうたいしようかの？
<CTRL:E5:03>こうたいする
<CTRL:E5:03>こうたいしない"
7/S7028.DAT,0x4729E,23,B5 3C E6 01 E5 03 2E 26 1F 1B 2B 22 E6 01 E5 03 2E 26 1F 1B 1E 1D 1B,"む？
<CTRL:E5:03>こうたいする
<CTRL:E5:03>こうたいしない"
7/S7028.DAT,0x473A6,28,2E 26 1F 1B 20 4C 3C E6 01 E5 03 2E 26 1F 1B 2B 22 E6 01 E5 03 2E 26 1F 1B 1E 1D 1B,"こうたいかね？
<CTRL:E5:03>こうたいする
<CTRL:E5:03>こうたいしない"
7/S7028.DAT,0x47440,26,42 65 DB D8 2A 3F 39 27 2B 37 E6 01 5B DD 58 DD 65 5A 2F A0 45 49 27 1E 1F 37,"アイテムがあります。
<G:90>薬草<G:89>を見つけました。"
7/S7028.DAT,0x47490,17,2E 2E 23 3F 29 1F 38 1C 28 38 26 7D 55 1B 27 1E 1F,ここにあつたものはもうひろいました
7/S7028.DAT,0x474DA,53,50 7B DD 13 8D 25 E6 01 3F 3F 1B 41 2A 1E 1B 24 1B 41 2A 1E 1B 37 E6 01 43 1F 1E 28 1B 45 27 30 2E 2E 30 28 1F 33 44 DD 9B 49 32 58 1B 1B 1C 30 1E 73 26 20 3C,"大会委員 
ああいそがしい、いそがしい。
わたしはいつまでここではたらき続ければいいのでしょうか？"
7/S7028.DAT,0x47544,12,DD C9 DE 07 1E 30 38 2B 22 20 4C 37,宝探しでもするかね。
7/S7028.DAT,0x47584,8,1E 3D 26 24 1E 3D 26 37,しよう、しよう。
7/S7028.DAT,0x475C0,9,DD 3E 2A 2B 2D 35 33 4C 37,用がすんだらね。
7/S7028.DAT,0x47602,26,50 7B DD 13 8D 25 E6 01 56 89 DE F5 DD 50 7E 2A DD D4 3E 21 50 DD 15 30 2B 37,"大会委員 
出場希望者が多くて大変です。"
7/S7028.DAT,0x47650,32,27 3F 41 32 28 24 D2 3E 33 38 2E 26 1E 21 9A 21 1B 22 43 49 35 1E E4 1F 2C E4 1F 2C E4 1F 2C 37,まあそれは、ぼくらもこうして来ているわけだし・・・。
7/S7028.DAT,0x476A4,17,DD 66 23 DD BD 2D 35 C4 2A DD FD 3E 28 1D 1B 20 3C,先に進んだ方が良くはないか？
7/S7028.DAT,0x476EE,36,56 89 7E 25 E6 01 5B C1 1C 8F 31 C9 5A 2F 87 23 86 32 1F 41 26 4A 48 1D 1B 20 37 DD 66 2F 2E 3A 32 1F 1D 37,"出場者 
<G:90>風のオーフ<G:89>を手に入れたそうじゃないか。先をこされたな。"
7/S7028.DAT,0x47746,21,DD 66 2F 2E 3A 32 22 43 49 23 28 1B 20 2D 20 29 1F 20 33 1C 37,先をこされるわけにはいかんかつたからの。
7/S7028.DAT,0x47790,20,DE 08 52 1C 87 23 DD BC 29 1F 33 40 29 20 1B 35 29 1F 3D 37,他人の手に渡つたらやつかいだつたよ。
7/S7028.DAT,0x477DC,41,56 89 7E 25 E6 01 5B 5C 53 DD 5F 2C 81 2C AF 34 D1 5A 28 DD 19 1B 37 E6 01 4B 73 29 36 40 41 29 36 30 28 D5 21 1D 1B 6A 37,"出場者 
<G:90>トルノ・デ・バンコ<G:89>は強い。
ちょつとやそつとでは勝てないぞ。"
7/S7028.DAT,0x47838,27,56 89 7E 25 E6 01 46 24 E4 1F D5 29 1F 29 21 3C E4 3D E6 01 41 2D 1D 58 20 1D 37,"出場者 
え、勝つたつて？<CTRL:E4:3D>
そんなばかな。"
7/S7028.DAT,0x4788C,21,56 89 7E 25 E6 01 38 29 36 DD 19 1B 40 45 28 1B 1D 1B 1C 20 3C,"出場者 
もつと強いやつはいないのか？"
7/S7028.DAT,0x478D6,8,43 20 29 21 1D 1B 1D 37,わかつてないな。
7/S7028.DAT,0x47912,8,43 20 29 21 4C 46 1D 37,わかつてねえな。
7/S7028.DAT,0x4794E,7,43 20 29 36 33 2D 37,わかつとらん。
7/S7028.DAT,0x4798A,9,43 20 29 36 33 3F 31 2D 02,わかつとらあーん!
7/S7028.DAT,0x47AC8,3,FD FF 0E,<CTRL:FD:FF>-
7/S7028.DAT,0x48028,34,50 7B DD 13 8D 25 E6 01 A5 AA 1D 3A 1B 27 2B 20 3C E6 01 E5 03 A5 AA 2B 22 E6 01 E5 03 A5 AA 1E 1D 1B,"大会委員 
参加なさいますか？
<CTRL:E5:03>参加する
<CTRL:E5:03>参加しない"
7/S7028.DAT,0x48094,14,50 7B DD 13 8D 25 E6 01 41 26 30 2B 20 37,"大会委員 
そうですか。"
7/S7028.DAT,0x480D8,36,50 7B DD 13 8D 25 E6 01 85 1C C3 55 23 DD 36 1F 1D 1B 30 70 3A 1B 37 54 26 1D 29 21 38 C6 39 27 59 2D 3D 37,"大会委員 
私の後ろに立たないで下さい。どうなつても知りませんよ。"
7/S7028.DAT,0x48166,32,50 7B DD 13 8D 25 E6 01 1E 45 2E 1B 30 2B 4C 37 E6 01 85 28 1E 45 2E 1B 52 28 44 33 1B 30 2B 37,"大会委員 
しつこいですね。
私はしつこい人はきらいです。"
7/S7028.DAT,0x481B8,32,50 7B DD 13 8D 25 E6 01 2E 32 2F 3A 1E B9 9C 27 2B 20 33 E6 01 20 2D DD 35 2D 1E 21 70 3A 1B 37,"大会委員 
これをさし上げますから
かんベんして下さい。"
7/S7028.DAT,0x48228,19,5B 4E 57 DD 39 DD 03 47 1C 92 5A 2F 38 33 1B 27 1E 1F 37,<G:90>クラヴィスの本<G:89>をもらいました。
7/S7028.DAT,0x4827C,21,50 7B DD 13 8D 25 E6 01 54 1D 1F 2A A5 AA 1D 3A 1B 27 2B 20 3C,"大会委員 
どなたが参加なさいますか？"
7/S7028.DAT,0x482EE,33,E5 03 42 31 4E E6 01 E5 03 4E 4E 53 E6 01 E5 03 5C 82 60 AB E6 01 E5 03 DD 2A 1C DD F7 31 7F E6 01,"<CTRL:E5:03>アーク
<CTRL:E5:03>ククル
<CTRL:E5:03>トッシュ
<CTRL:E5:03>次のページ
"
7/S7028.DAT,0x48360,27,E2 01 3A 2D 30 2B 4C 37 E6 01 E5 03 28 1B E6 01 E5 03 27 4B 2A 46 27 1E 1F E6 01,"<CTRL:E2:01>さんですね。
<CTRL:E5:03>はい
<CTRL:E5:03>まちがえました
"
7/S7028.DAT,0x483CC,27,E2 02 3A 2D 30 2B 4C 37 E6 01 E5 03 28 1B E6 01 E5 03 27 4B 2A 46 27 1E 1F E6 01,"<CTRL:E2:02>さんですね。
<CTRL:E5:03>はい
<CTRL:E5:03>まちがえました
"
7/S7028.DAT,0x48438,26,E2 03 3A 2D 30 2B 4C 37 E6 01 E5 03 3B 26 E6 01 E5 03 27 4B 2A 46 1F A7 E6 01,"<CTRL:E2:03>さんですね。
<CTRL:E5:03>おう
<CTRL:E5:03>まちがえたぜ
"
7/S7028.DAT,0x484D8,35,E5 03 D7 D1 E6 01 E5 03 DD 3C 31 DD 4D 34 E6 01 E5 03 65 31 DD 02 E6 01 E5 03 DD 2A 1C DD F7 31 7F E6 01,"<CTRL:E5:03>ポコ
<CTRL:E5:03>ゴーゲン
<CTRL:E5:03>イーガ
<CTRL:E5:03>次のページ
"
7/S7028.DAT,0x4854C,26,E2 04 3A 2D 30 2B 4C 37 E6 01 E5 03 26 2D E6 01 E5 03 40 29 75 39 40 35 E6 01,"<CTRL:E2:04>さんですね。
<CTRL:E5:03>うん
<CTRL:E5:03>やつっりやだ
"
7/S7028.DAT,0x485B6,25,E2 05 3A 2D 30 2B 4C 37 E6 01 E5 03 40 22 E6 01 E5 03 40 51 22 43 1B E6 01,"<CTRL:E2:05>さんですね。
<CTRL:E5:03>やる
<CTRL:E5:03>やめるわい
"
7/S7028.DAT,0x4861A,14,E2 06 3A 2D 30 2B 4C 37 E6 01 E5 03 26 B5,"<CTRL:E2:06>さんですね。
<CTRL:E5:03>うむ"
7/S7028.DAT,0x48666,39,E5 03 6C 69 34 DD 02 57 E6 01 E5 03 DD 2A 1C DD F7 31 7F E6 01 E5 03 40 29 75 39 40 51 22 E6 01 E5 03 DD 6B 23 56 22,"<CTRL:E5:03>チョンガラ
<CTRL:E5:03>次のページ
<CTRL:E5:03>やつっりやめる
<CTRL:E5:03>外に出る"
7/S7028.DAT,0x486E8,26,E2 08 3A 2D 30 2B 4C 37 E6 01 E5 03 43 1E 20 1B E6 01 E5 03 1B 40 4A 48 E6 01,"<CTRL:E2:08>さんですね。
<CTRL:E5:03>わしかい
<CTRL:E5:03>いやじゃ
"
7/S7028.DAT,0x4878C,26,DD 9A 63 DE 09 87 2A 9D 27 39 27 1E 1F 37 E6 01 2A 2D 58 29 21 3E 35 3A 1B 37,"対戦相手が決まりました。
がんばつてください。"
7/S7028.DAT,0x489F6,38,42 7C 71 34 47 25 E6 01 88 38 1D 3E A5 AA 7E 1C DD 68 DE 2A 2F 1E 51 DD AA 39 27 2B 37 3B DD 8E DD 7D 70 3A 1B 37,"アナウンス 
聞もなく参加者の受付をしめ切ります。お急ぎ下さい。"
7/S7028.DAT,0x48A70,15,50 7B DD 13 8D 25 A5 AA 1D 3A 1B 27 2B 20 3C,大会委員 参加なさいますか？
7/S7028.DAT,0x48AB8,31,E5 03 A5 AA 2B 22 E6 01 E5 03 A5 AA 1E 1D 1B E6 01 E5 03 BB DD 3A 93 DD 4C 89 23 A5 AA 2B 22,"<CTRL:E5:03>参加する
<CTRL:E5:03>参加しない
<CTRL:E5:03>ヤミ闘技場に参加する"
7/S7028.DAT,0x48B1E,26,50 7B DD 13 8D 25 E6 01 DD 1C 44 21 DD C5 32 1D 1B 20 38 1E 32 27 59 2D 3D 37,"大会委員 
生きて帰れないかもしれませんよ。"
7/S7028.DAT,0x48B70,48,50 7B DD 13 8D 25 E6 01 92 DD 42 23 1B 1B 2D 30 2B 20 3C E6 01 E5 03 A7 29 1F 1B D5 21 22 02 E6 01 E5 03 27 35 40 39 DD AB 1E 1F 2E 36 2A DF 61,"大会委員 
本当にいいんですか？
<CTRL:E5:03>ぜつたい勝てる!
<CTRL:E5:03>まだやり残したことが・"
7/S7031.DAT,0x478B8,51,A2 4E 5C 31 53 25 E6 01 3B 51 30 36 26 24 3F 1D 1F 2A DE 9F 1C DD 47 7E 35 37 E6 01 E4 3D 3A 3F 24 DE 69 DE 2B 1C 5B C1 1C 8F 31 C9 5A 2F DD BC 41 26 37,"ロクトール 
おめでとう、あなたが真の勇者だ。
<CTRL:E4:3D>さあ、賞品の<G:90>風のオーフ<G:89>を渡そう。"
7/S7031.DAT,0x47928,39,A2 4E 5C 31 53 25 E6 01 D7 D1 3A 2D 28 3D 3E 2A 2D 58 29 21 3E 32 27 1E 1F 1C 30 2E 32 38 3A 1E 3F 9C 27 1E 73 26 37,"ロクトール 
ポコさんはよくがんばつてくれましたのでこれもさしあげましょう。"
7/S7031.DAT,0x47986,17,5B 3B 38 4B 48 1C DD 04 99 43 5A 2F 87 23 86 32 1F,<G:90>おもちゃのゆびわ<G:89>を手に入れた
7/S7031.DAT,0x47A3C,31,A2 4E 5C 31 53 25 E6 01 E4 15 6C D6 34 72 8F 34 23 E4 79 50 44 1D 28 3E 87 2F DF 61 DF 61 37,"ロクトール 
<CTRL:E4:15>チャンピオンに<CTRL:E4:79>大きなはく手を・・。"
7/S7032.DAT,0x4786E,19,A2 4E 5C 31 53 25 E6 01 3B DD 5A 27 39 1C 6D 1D 3A 2D 37,"ロクトール 
お集まりのみなさん。"
7/S7032.DAT,0x478BA,39,A2 4E 5C 31 53 25 E6 01 2E 1C DE 28 93 50 7B 1C DE 69 DE 2B 28 E4 3D E6 01 3F 1C 5B C1 1C 8F 31 C9 5A 30 2B 37 E4 79,"ロクトール 
この武闘大会の賞品は<CTRL:E4:3D>
あの<G:90>風のオーフ<G:89>です。<CTRL:E4:79>"
7/S7032.DAT,0x4791A,31,A2 4E 5C 31 53 25 E6 01 DD 69 3E 28 E4 47 DD 4E 34 67 D8 5D 5E 30 E4 79 DD D5 33 32 24 E4 3D,"ロクトール 
古くは<CTRL:E4:47>キンダム王国で<CTRL:E4:79>造られ、<CTRL:E4:3D>"
7/S7032.DAT,0x47972,66,A2 4E 5C 31 53 25 E6 01 41 1C C3 E4 3D 5D DE B1 2F DE AD 1B 30 E4 1F E6 01 41 1C E4 1F DD 09 4B DD DB 23 1D 22 7E 28 E6 01 E4 1F DD CC 8C E4 79 DE 5A DF 4B 09 7D 79 26 0A 1C DD 22 2F 36 9C 24 E4 1F,"ロクトール 
その後<CTRL:E4:3D>王位を継いで
その持ち主になる者は
必す<CTRL:E4:79>底業(ひごう)の死をとげ、"
7/S7032.DAT,0x479EC,77,A2 4E 5C 31 53 25 E6 01 5D DD 5E DD 40 DD 95 C3 38 E4 3D DE EC 61 7E 40 E4 1F DE BF DF 42 09 97 79 26 0A 1C 88 23 E4 3D 41 1C DF 15 1E 3A 36 E4 29 DD AF DF 13 30 E4 3D 20 1F 39 E4 1F DE AD 2A 32 21 E4 3D 44 1F 38 1C 30 2B 37 E4 3D,"ロクトール 
王家滅亡後も<CTRL:E4:3D>権力者や富豪(ふごう)の聞に<CTRL:E4:3D>その欲しさと<CTRL:E4:29>恐怖で<CTRL:E4:3D>かたり継がれて<CTRL:E4:3D>きたものです。<CTRL:E4:3D>"
7/S7032.DAT,0x47A72,93,A2 4E 5C 31 53 25 E6 01 27 3A 23 24 E4 3D 2E 1C E4 1F DE 76 30 DE 76 2F DD 54 26 E6 01 DE 28 93 50 7B 1C D5 7E 23 E4 1F 97 E4 0B 3A E4 0B 43 E4 0B 1E E4 0B 1B E6 01 E4 0B 38 E4 0B 1C E4 0B 30 E4 0B 28 E4 07 1D E4 07 1B E4 07 30 E4 07 1E E4 07 73 E4 07 26 E4 07 20 E4 07 3C E4 3D,"ロクトール 
まさに、<CTRL:E4:3D>この血で血を争う
武闘大会の勝者にふ<CTRL:E4:0B>さ<CTRL:E4:0B>わ<CTRL:E4:0B>し<CTRL:E4:0B>い
<CTRL:E4:0B>も<CTRL:E4:0B>の<CTRL:E4:0B>で<CTRL:E4:0B>は<CTRL:E4:07>な<CTRL:E4:07>い<CTRL:E4:07>で<CTRL:E4:07>し<CTRL:E4:07>ょ<CTRL:E4:07>う<CTRL:E4:07>か<CTRL:E4:07>？<CTRL:E4:3D>"
7/S7032.DAT,0x47B24,53,A2 4E 5C 31 53 25 E6 01 1E 20 1E 24 E4 79 2E 1C 50 7B 1C D5 7E 23 28 E4 47 38 26 8E 45 1C E4 29 E6 01 DE 38 DD FC 09 1E 32 2D 0A 2A 98 29 21 1B 22 02 37 E4 51,"ロクトール 
しかし、<CTRL:E4:79>この大会の勝者には<CTRL:E4:47>もう一つの<CTRL:E4:29>
試練(しれん)が待つている!。<CTRL:E4:51>"
