category,id,status,severity,finding,evidence
DAT_UI,7/S7012.DAT:46E86,NEEDS_SOURCE_CONFIRMATION,MEDIUM,Original E502 family is already nonsensical under original COMM glyphs; alternate consumer/codebook or obsolete data must be resolved before calling it valid prose or safe nontext. No inferred translation proposed.,"Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=264; original catalog sources=['story_corpus', 'script_original_full']"
DAT_UI,7/S7012.DAT:48A24,CONFIRMED_DEFECT,MEDIUM,"Original glyphs say ヒートウォール (Heat Wall), but current menu says 키토우올. Main skill_name29 is 히트 월. Original heat spell name was misread and its tutorial menu no longer matches the selectable skill.","Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=271; original catalog sources=['story_corpus', 'script_original_full', 'story_all_choices_v21_translation.csv']"
DAT_UI,7/S7012.DAT:48B0E,CONFIRMED_DEFECT,MEDIUM,"Original glyphs say ヒートウォール (Heat Wall), but current menu says 키토우올. Main skill_name29 is 히트 월. Original heat spell name was misread and its tutorial menu no longer matches the selectable skill.","Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=273; original catalog sources=['story_corpus', 'script_original_full', 'story_all_choices_v21_translation.csv']"
DAT_UI,7/S7012.DAT:48B80,CONFIRMED_DEFECT,MEDIUM,Same equipment きぬのおび is 비단 띠 here versus equipment_name4 비단 허리띠. Cross-UI item name inconsistency; do not alter its mechanics.,"Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=274; original catalog sources=['story_corpus', 'script_original_full', 'story_all_choices_v21_translation.csv']"
DAT_UI,7/S7021.DAT:48F16,CONFIRMED_DEFECT,MEDIUM,"Original selected-character E2 name + さんですね confirmation loses the name entirely (맞나?/맞습니까?). Current confirmation no longer repeats whom the player selected. Most rows also flatten polite NPC speech. V373 only fixed one question register, not this missing identity.","Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=284; original catalog sources=['story_corpus', 'script_original_full', 'story_all_choices_v21_translation.csv']"
DAT_UI,7/S7021.DAT:48F82,CONFIRMED_DEFECT,MEDIUM,"Original selected-character E2 name + さんですね confirmation loses the name entirely (맞나?/맞습니까?). Current confirmation no longer repeats whom the player selected. Most rows also flatten polite NPC speech. V373 only fixed one question register, not this missing identity.","Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=285; original catalog sources=['story_corpus', 'script_original_full', 'story_all_choices_v21_translation.csv']"
DAT_UI,7/S7021.DAT:48FEE,CONFIRMED_DEFECT,MEDIUM,"Original selected-character E2 name + さんですね confirmation loses the name entirely (맞나?/맞습니까?). Current confirmation no longer repeats whom the player selected. Most rows also flatten polite NPC speech. V373 only fixed one question register, not this missing identity.","Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=286; original catalog sources=['story_corpus', 'script_original_full', 'story_all_choices_v21_translation.csv']"
DAT_UI,7/S7021.DAT:49102,CONFIRMED_DEFECT,MEDIUM,"Original selected-character E2 name + さんですね confirmation loses the name entirely (맞나?/맞습니까?). Current confirmation no longer repeats whom the player selected. Most rows also flatten polite NPC speech. V373 only fixed one question register, not this missing identity.","Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=288; original catalog sources=['story_corpus', 'script_original_full', 'story_all_choices_v21_translation.csv']"
DAT_UI,7/S7021.DAT:4916C,CONFIRMED_DEFECT,MEDIUM,"Original selected-character E2 name + さんですね confirmation loses the name entirely (맞나?/맞습니까?). Current confirmation no longer repeats whom the player selected. Most rows also flatten polite NPC speech. V373 only fixed one question register, not this missing identity.","Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=289; original catalog sources=['story_corpus', 'script_original_full', 'story_all_choices_v21_translation.csv']"
DAT_UI,7/S7021.DAT:491D0,CONFIRMED_DEFECT,MEDIUM,"Original selected-character E2 name + さんですね confirmation loses the name entirely (맞나?/맞습니까?). Current confirmation no longer repeats whom the player selected. Most rows also flatten polite NPC speech. V373 only fixed one question register, not this missing identity.","Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=290; original catalog sources=['story_corpus', 'script_original_full', 'story_all_choices_v21_translation.csv']"
DAT_UI,7/S7021.DAT:4929E,CONFIRMED_DEFECT,MEDIUM,"Original selected-character E2 name + さんですね confirmation loses the name entirely (맞나?/맞습니까?). Current confirmation no longer repeats whom the player selected. Most rows also flatten polite NPC speech. V373 only fixed one question register, not this missing identity.","Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=292; original catalog sources=['story_corpus', 'script_original_full', 'story_all_choices_v21_translation.csv']"
DAT_UI,7/S7022.DAT:49196,CONFIRMED_DEFECT,MEDIUM,"Original asks whether to redo entry/registration (エントリーをやりなおしますか), but current 처음부터? omits what restarts. Material action-scope information missing; following round-reset confirmation is separate.","Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=301; original catalog sources=['story_corpus', 'script_original_full', 'story_all_choices_v21_translation.csv']"
DAT_UI,7/S7023.DAT:491C6,CONFIRMED_DEFECT,MEDIUM,"Original asks whether to redo entry/registration (エントリーをやりなおしますか), but current 처음부터? omits what restarts. Material action-scope information missing; following round-reset confirmation is separate.","Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=310; original catalog sources=['story_corpus', 'script_original_full', 'story_all_choices_v21_translation.csv']"
DAT_UI,7/S7024.DAT:4922A,CONFIRMED_DEFECT,MEDIUM,"Original asks whether to redo entry/registration (エントリーをやりなおしますか), but current 처음부터? omits what restarts. Material action-scope information missing; following round-reset confirmation is separate.","Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=320; original catalog sources=['story_corpus', 'script_original_full', 'story_all_choices_v21_translation.csv']"
DAT_UI,7/S7025.DAT:4923A,CONFIRMED_DEFECT,MEDIUM,"Original asks whether to redo entry/registration (エントリーをやりなおしますか), but current 처음부터? omits what restarts. Material action-scope information missing; following round-reset confirmation is separate.","Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=330; original catalog sources=['story_corpus', 'script_original_full', 'story_all_choices_v21_translation.csv']"
DAT_UI,7/S7026.DAT:494A6,CONFIRMED_DEFECT,MEDIUM,"Original asks whether to redo entry/registration (エントリーをやりなおしますか), but current 처음부터? omits what restarts. Material action-scope information missing; following round-reset confirmation is separate.","Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=340; original catalog sources=['story_corpus', 'script_original_full', 'story_all_choices_v21_translation.csv']"
DAT_UI,7/S7028.DAT:48360,CONFIRMED_DEFECT,MEDIUM,"Original selected-character E2 name + さんですね confirmation loses the name entirely (맞나?/맞습니까?). Current confirmation no longer repeats whom the player selected. Most rows also flatten polite NPC speech. V373 only fixed one question register, not this missing identity.","Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=351; original catalog sources=['story_corpus', 'script_original_full', 'story_all_choices_v21_translation.csv']"
DAT_UI,7/S7028.DAT:483CC,CONFIRMED_DEFECT,MEDIUM,"Original selected-character E2 name + さんですね confirmation loses the name entirely (맞나?/맞습니까?). Current confirmation no longer repeats whom the player selected. Most rows also flatten polite NPC speech. V373 only fixed one question register, not this missing identity.","Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=352; original catalog sources=['story_corpus', 'script_original_full', 'story_all_choices_v21_translation.csv']"
DAT_UI,7/S7028.DAT:48438,CONFIRMED_DEFECT,MEDIUM,"Original selected-character E2 name + さんですね confirmation loses the name entirely (맞나?/맞습니까?). Current confirmation no longer repeats whom the player selected. Most rows also flatten polite NPC speech. V373 only fixed one question register, not this missing identity.","Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=353; original catalog sources=['story_corpus', 'script_original_full', 'story_all_choices_v21_translation.csv']"
DAT_UI,7/S7028.DAT:4854C,CONFIRMED_DEFECT,MEDIUM,"Original selected-character E2 name + さんですね confirmation loses the name entirely (맞나?/맞습니까?). Current confirmation no longer repeats whom the player selected. Most rows also flatten polite NPC speech. V373 only fixed one question register, not this missing identity.","Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=355; original catalog sources=['story_corpus', 'script_original_full', 'story_all_choices_v21_translation.csv']"
DAT_UI,7/S7028.DAT:485B6,CONFIRMED_DEFECT,MEDIUM,"Original selected-character E2 name + さんですね confirmation loses the name entirely (맞나?/맞습니까?). Current confirmation no longer repeats whom the player selected. Most rows also flatten polite NPC speech. V373 only fixed one question register, not this missing identity.","Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=356; original catalog sources=['story_corpus', 'script_original_full', 'story_all_choices_v21_translation.csv']"
DAT_UI,7/S7028.DAT:4861A,CONFIRMED_DEFECT,MEDIUM,"Original selected-character E2 name + さんですね confirmation loses the name entirely (맞나?/맞습니까?). Current confirmation no longer repeats whom the player selected. Most rows also flatten polite NPC speech. V373 only fixed one question register, not this missing identity.","Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=357; original catalog sources=['story_corpus', 'script_original_full', 'story_all_choices_v21_translation.csv']"
DAT_UI,7/S7028.DAT:486E8,CONFIRMED_DEFECT,MEDIUM,"Original selected-character E2 name + さんですね confirmation loses the name entirely (맞나?/맞습니까?). Current confirmation no longer repeats whom the player selected. Most rows also flatten polite NPC speech. V373 only fixed one question register, not this missing identity.","Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=359; original catalog sources=['story_corpus', 'script_original_full', 'story_all_choices_v21_translation.csv']"
DAT_UI,8/S8011.DAT:47D5A,NEEDS_SOURCE_CONFIRMATION,MEDIUM,Original E502 family is already nonsensical under original COMM glyphs; alternate consumer/codebook or obsolete data must be resolved before calling it valid prose or safe nontext. No inferred translation proposed.,"Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=362; original catalog sources=['story_corpus', 'script_original_full']"
DAT_UI,8/S8011.DAT:47DD4,NEEDS_SOURCE_CONFIRMATION,MEDIUM,Original E502 family is already nonsensical under original COMM glyphs; alternate consumer/codebook or obsolete data must be resolved before calling it valid prose or safe nontext. No inferred translation proposed.,"Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=363; original catalog sources=['story_corpus', 'script_original_full']"
DAT_UI,8/S8011.DAT:47E2C,NEEDS_SOURCE_CONFIRMATION,MEDIUM,Original E502 family is already nonsensical under original COMM glyphs; alternate consumer/codebook or obsolete data must be resolved before calling it valid prose or safe nontext. No inferred translation proposed.,"Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=364; original catalog sources=['story_corpus', 'script_original_full']"
DAT_UI,8/S8011.DAT:47E86,NEEDS_SOURCE_CONFIRMATION,MEDIUM,Original E502 family is already nonsensical under original COMM glyphs; alternate consumer/codebook or obsolete data must be resolved before calling it valid prose or safe nontext. No inferred translation proposed.,"Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=365; original catalog sources=['story_corpus', 'script_original_full']"
DAT_UI,8/S8012.DAT:47D5A,NEEDS_SOURCE_CONFIRMATION,MEDIUM,Original E502 family is already nonsensical under original COMM glyphs; alternate consumer/codebook or obsolete data must be resolved before calling it valid prose or safe nontext. No inferred translation proposed.,"Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=366; original catalog sources=['story_corpus', 'script_original_full']"
DAT_UI,8/S8012.DAT:47DD4,NEEDS_SOURCE_CONFIRMATION,MEDIUM,Original E502 family is already nonsensical under original COMM glyphs; alternate consumer/codebook or obsolete data must be resolved before calling it valid prose or safe nontext. No inferred translation proposed.,"Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=367; original catalog sources=['story_corpus', 'script_original_full']"
DAT_UI,8/S8012.DAT:47E2C,NEEDS_SOURCE_CONFIRMATION,MEDIUM,Original E502 family is already nonsensical under original COMM glyphs; alternate consumer/codebook or obsolete data must be resolved before calling it valid prose or safe nontext. No inferred translation proposed.,"Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=368; original catalog sources=['story_corpus', 'script_original_full']"
DAT_UI,8/S8012.DAT:47E86,NEEDS_SOURCE_CONFIRMATION,MEDIUM,Original E502 family is already nonsensical under original COMM glyphs; alternate consumer/codebook or obsolete data must be resolved before calling it valid prose or safe nontext. No inferred translation proposed.,"Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=369; original catalog sources=['story_corpus', 'script_original_full']"
DAT_UI,8/S8013.DAT:46D5A,NEEDS_SOURCE_CONFIRMATION,MEDIUM,Original E502 family is already nonsensical under original COMM glyphs; alternate consumer/codebook or obsolete data must be resolved before calling it valid prose or safe nontext. No inferred translation proposed.,"Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=371; original catalog sources=['story_corpus', 'script_original_full']"
DAT_UI,8/S8013.DAT:46DD4,NEEDS_SOURCE_CONFIRMATION,MEDIUM,Original E502 family is already nonsensical under original COMM glyphs; alternate consumer/codebook or obsolete data must be resolved before calling it valid prose or safe nontext. No inferred translation proposed.,"Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=372; original catalog sources=['story_corpus', 'script_original_full']"
DAT_UI,8/S8013.DAT:46E2C,NEEDS_SOURCE_CONFIRMATION,MEDIUM,Original E502 family is already nonsensical under original COMM glyphs; alternate consumer/codebook or obsolete data must be resolved before calling it valid prose or safe nontext. No inferred translation proposed.,"Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=373; original catalog sources=['story_corpus', 'script_original_full']"
DAT_UI,8/S8013.DAT:46E86,NEEDS_SOURCE_CONFIRMATION,MEDIUM,Original E502 family is already nonsensical under original COMM glyphs; alternate consumer/codebook or obsolete data must be resolved before calling it valid prose or safe nontext. No inferred translation proposed.,"Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=374; original catalog sources=['story_corpus', 'script_original_full']"
DAT_UI,8/S8013.DAT:47A12,CONFIRMED_DEFECT,MEDIUM,"Original glyphs say ヒートウォール (Heat Wall), but current menu says 키토우올. Main skill_name29 is 히트 월. Original heat spell name was misread and its tutorial menu no longer matches the selectable skill.","Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=377; original catalog sources=['story_corpus', 'script_original_full', 'story_all_choices_v21_translation.csv']"
DAT_UI,8/S8013.DAT:47AFC,CONFIRMED_DEFECT,MEDIUM,"Original glyphs say ヒートウォール (Heat Wall), but current menu says 키토우올. Main skill_name29 is 히트 월. Original heat spell name was misread and its tutorial menu no longer matches the selectable skill.","Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=379; original catalog sources=['story_corpus', 'script_original_full', 'story_all_choices_v21_translation.csv']"
DAT_UI,8/S8013.DAT:47B6E,CONFIRMED_DEFECT,MEDIUM,Same equipment きぬのおび is 비단 띠 here versus equipment_name4 비단 허리띠. Cross-UI item name inconsistency; do not alter its mechanics.,"Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=380; original catalog sources=['story_corpus', 'script_original_full', 'story_all_choices_v21_translation.csv']"
DAT_UI,B/SB072.DAT:487A6,NEEDS_SOURCE_CONFIRMATION,HIGH,Embedded NUL/control/opcode-looking source candidate B/SB072:487A6; ordinary prose decoding is not valid evidence. Root VM/canonical false-extraction audit must establish its consumer.,Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=382; original catalog sources=['story_corpus']
DAT_UI,C2/SC0B6.DAT:464F8,CONFIRMED_DEFECT,MEDIUM,Quiz/menu item labels differ from resident inventory: 넘치는 과실 vs 넘치는 열매; 약화의 구슬 vs 약화 구슬; 부활의 약 vs 부활약. Numerical/effect identities not altered in this row.,"Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=446; original catalog sources=['story_corpus', 'script_original_full', 'story_all_choices_v21_translation.csv']"
DAT_UI,C2/SC0B6.DAT:46884,CONFIRMED_DEFECT,MEDIUM,Quiz/menu 생명의 나무 열매 differs from resident consumable_name21 생명의 열매 for the same original item.,"Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=447; original catalog sources=['story_corpus', 'script_original_full', 'story_all_choices_v21_translation.csv']"
DAT_UI,C2/SC0B6.DAT:46C0A,CONFIRMED_DEFECT,MEDIUM,Current 마법의 카트 / 슬리플리스 카트 misread original カード and differ from resident 마법 카드 / 수면 방지 카드. Original BC3195 suffix is byte-exact with memory-card label; earlier ガード visual suspicion was disproved.,"Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=448; original catalog sources=['story_corpus', 'script_original_full', 'story_all_choices_v21_translation.csv']"
DAT_UI,C2/SC0B6.DAT:46F98,CONFIRMED_DEFECT,MEDIUM,Current 마법의 카트 / 슬리플리스 카트 misread original カード and differ from resident 마법 카드 / 수면 방지 카드. Original BC3195 suffix is byte-exact with memory-card label; earlier ガード visual suspicion was disproved.,"Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=449; original catalog sources=['story_corpus', 'script_original_full', 'story_all_choices_v21_translation.csv']"
DAT_UI,C2/SC0B6.DAT:4731A,CONFIRMED_DEFECT,MEDIUM,Original ディールの牙 item becomes 디르의 어금니 here versus resident equipment_name26 데일의 이빨. Both refer to same original item; reconcile with original glyph/source approval.,"Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=450; original catalog sources=['story_corpus', 'script_original_full', 'story_all_choices_v21_translation.csv']"
DAT_UI,1/S1023.DAT:483E4,CONFIRMED_DEFECT,MEDIUM,"Repeated item name differs from resident inventory: 생명의 나무 열매 vs 생명의 열매, or 비단 띠 vs 비단 허리띠. Same original item, consistency correction required.","Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=480; original catalog sources=['story_corpus', 'script_original_full']"
DAT_UI,21/S2045.DAT:47F94,CONFIRMED_DEFECT,LOW,"Instruction omits source condition カーソルで選んでいる時 (while selected with cursor), so L/R help activation context is missing. Other duplicate at31/S3014 preserves this condition.","Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=525; original catalog sources=['story_corpus', 'script_original_full']"
DAT_UI,21/S2045.DAT:4916A,CONFIRMED_DEFECT,MEDIUM,"Source オルニスの丘 is misread as 오르카스 언덕, same defect as resident region_name3/location_name17. Original name byte sequence crosschecked to glyph-verified resident source.","Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=564; original catalog sources=['story_corpus', 'script_original_full']"
DAT_UI,21/S2045.DAT:49506,CONFIRMED_DEFECT,MEDIUM,"ヒートウォール is mistranslated 키토우올 in the big-bomb detonation tutorial; selectable skill_name29 says 히트 월, so the actionable spell hint does not match the skill menu.","Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=573; original catalog sources=['story_corpus', 'script_original_full']"
DAT_UI,21/S2045.DAT:49744,CONFIRMED_DEFECT,MEDIUM,"Repeated item name differs from resident inventory: 생명의 나무 열매 vs 생명의 열매, or 비단 띠 vs 비단 허리띠. Same original item, consistency correction required.","Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=578; original catalog sources=['story_corpus', 'script_original_full']"
DAT_UI,31/S3014.DAT:4818E,CONFIRMED_DEFECT,MEDIUM,"Source オルニスの丘 is misread as 오르카스 언덕, same defect as resident region_name3/location_name17. Original name byte sequence crosschecked to glyph-verified resident source.","Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=655; original catalog sources=['story_corpus', 'script_original_full']"
DAT_UI,31/S3014.DAT:4852A,CONFIRMED_DEFECT,MEDIUM,"ヒートウォール is mistranslated 키토우올 in the big-bomb detonation tutorial; selectable skill_name29 says 히트 월, so the actionable spell hint does not match the skill menu.","Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=664; original catalog sources=['story_corpus', 'script_original_full']"
DAT_UI,31/S3014.DAT:487A8,CONFIRMED_DEFECT,MEDIUM,"Repeated item name differs from resident inventory: 생명의 나무 열매 vs 생명의 열매, or 비단 띠 vs 비단 허리띠. Same original item, consistency correction required.","Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=670; original catalog sources=['story_corpus', 'script_original_full']"
DAT_UI,5/S5013.DAT:49156,CONFIRMED_DEFECT,MEDIUM,"Source オルニスの丘 is misread as 오르카스 언덕, same defect as resident region_name3/location_name17. Original name byte sequence crosschecked to glyph-verified resident source.","Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=721; original catalog sources=['story_corpus', 'script_original_full']"
DAT_UI,5/S5013.DAT:494F2,CONFIRMED_DEFECT,MEDIUM,"ヒートウォール is mistranslated 키토우올 in the big-bomb detonation tutorial; selectable skill_name29 says 히트 월, so the actionable spell hint does not match the skill menu.","Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=730; original catalog sources=['story_corpus', 'script_original_full']"
DAT_UI,5/S5013.DAT:49770,CONFIRMED_DEFECT,MEDIUM,"Repeated item name differs from resident inventory: 생명의 나무 열매 vs 생명의 열매, or 비단 띠 vs 비단 허리띠. Same original item, consistency correction required.","Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=736; original catalog sources=['story_corpus', 'script_original_full']"
DAT_UI,6/S6014.DAT:49102,CONFIRMED_DEFECT,MEDIUM,"Source オルニスの丘 is misread as 오르카스 언덕, same defect as resident region_name3/location_name17. Original name byte sequence crosschecked to glyph-verified resident source.","Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=779; original catalog sources=['story_corpus', 'script_original_full']"
DAT_UI,6/S6014.DAT:4949E,CONFIRMED_DEFECT,MEDIUM,"ヒートウォール is mistranslated 키토우올 in the big-bomb detonation tutorial; selectable skill_name29 says 히트 월, so the actionable spell hint does not match the skill menu.","Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=788; original catalog sources=['story_corpus', 'script_original_full']"
DAT_UI,6/S6014.DAT:4971C,CONFIRMED_DEFECT,MEDIUM,"Repeated item name differs from resident inventory: 생명의 나무 열매 vs 생명의 열매, or 비단 띠 vs 비단 허리띠. Same original item, consistency correction required.","Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=794; original catalog sources=['story_corpus', 'script_original_full']"
DAT_UI,7/S7012.DAT:48BFA,CONFIRMED_DEFECT,MEDIUM,"Source オルニスの丘 is misread as 오르카스 언덕, same defect as resident region_name3/location_name17. Original name byte sequence crosschecked to glyph-verified resident source.","Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=832; original catalog sources=['story_corpus', 'script_original_full']"
DAT_UI,7/S7012.DAT:48F96,CONFIRMED_DEFECT,MEDIUM,"ヒートウォール is mistranslated 키토우올 in the big-bomb detonation tutorial; selectable skill_name29 says 히트 월, so the actionable spell hint does not match the skill menu.","Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=841; original catalog sources=['story_corpus', 'script_original_full']"
DAT_UI,7/S7012.DAT:49214,CONFIRMED_DEFECT,MEDIUM,"Repeated item name differs from resident inventory: 생명의 나무 열매 vs 생명의 열매, or 비단 띠 vs 비단 허리띠. Same original item, consistency correction required.","Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=847; original catalog sources=['story_corpus', 'script_original_full']"
DAT_UI,8/S8013.DAT:47BE8,CONFIRMED_DEFECT,MEDIUM,"Source オルニスの丘 is misread as 오르카스 언덕, same defect as resident region_name3/location_name17. Original name byte sequence crosschecked to glyph-verified resident source.","Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=852; original catalog sources=['story_corpus', 'script_original_full']"
DAT_UI,8/S8013.DAT:47F84,CONFIRMED_DEFECT,MEDIUM,"ヒートウォール is mistranslated 키토우올 in the big-bomb detonation tutorial; selectable skill_name29 says 히트 월, so the actionable spell hint does not match the skill menu.","Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=861; original catalog sources=['story_corpus', 'script_original_full']"
DAT_UI,8/S8013.DAT:48202,CONFIRMED_DEFECT,MEDIUM,"Repeated item name differs from resident inventory: 생명의 나무 열매 vs 생명의 열매, or 비단 띠 vs 비단 허리띠. Same original item, consistency correction required.","Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=867; original catalog sources=['story_corpus', 'script_original_full']"
